16
819 886
327 492 408
208 903 200
658 130 -806
405 896 866
782 842 930
863 97 -927
387 13 -647
124 505 -934
398 682 62
569 651 422
197 842 -365
116 226 504
572 408 -153
714 337 525
453 790 226
819 576 551
470 900 179
663 9 -736
547 820 992
897 426 242
819 37 -948
185 139 644
347 894 -726
856 815 -604
107 807 -485
111 490 566
318 873 380
615 506 18
63 264 -898
836 537 886
660 582 49
814 826 896
662 441 350
171 706 855
18 798 292
771 809 869
299 500 -818
177 76 -799
247 315 -468
45 864 -883
465 464 747
416 551 840
43 140 -883
771 493 -225
8 851 526
805 611 -462
338 296 143
160 893 594
512 547 839
871 794 -958
220 642 420
803 883 -487
210 296 254
194 294 -741
485 693 306
337 103 547
735 744 823
531 91 219
909 74 175
522 464 -496
808 327 -844
473 782 -394
178 145 -545
723 859 289
706 635 -817
748 253 841
848 21 -208
316 295 851
389 855 -616
273 267 -751
752 712 -390
436 486 -798
783 41 -47
679 780 161
127 134 13
591 516 813
703 181 973
111 473 -805
754 706 620
14 763 406
700 264 -759
653 237 -976
52 601 961
582 56 -555
663 476 -645
127 494 984
764 31 834
317 567 899
734 651 660
624 131 -437
812 818 -713
431 828 -471
637 24 -162
155 572 33
525 378 -813
224 498 311
436 246 -510
542 566 -564
843 566 -120
687 737 -226
548 756 18
357 326 183
861 220 381
670 269 811
343 385 666
886 579 119
595 615 -56
730 684 -19
711 236 674
799 803 -868
111 743 -31
398 309 257
796 157 -322
401 485 142
549 739 -654
879 146 -432
657 663 246
271 447 283
358 369 -973
108 113 843
378 683 -494
592 550 -239
259 133 112
673 170 570
144 665 -946
295 545 -890
223 615 -953
500 201 -764
493 445 -187
232 753 91
563 872 -602
74 598 -902
810 871 -628
148 830 477
599 818 -936
583 526 806
32 243 -655
510 542 -997
88 116 -403
738 887 -268
173 378 391
529 704 324
272 584 -985
790 191 994
874 123 -7
833 860
270 659 -267
520 137 939
267 566 900
803 255 587
756 369 361
538 827 -201
324 325 -23
5 760 732
65 172 -397
142 591 64
747 90 -191
378 346 -892
637 55 314
573 310 -221
260 831 24
688 601 -411
632 78 -975
374 113 531
640 550 -875
203 775 928
333 287 861
517 649 670
96 768 -349
45 602 223
282 110 718
280 832 186
97 672 537
317 550 40
26 37 -366
688 471 -806
86 528 282
8 275 792
700 790 -725
304 747 -837
297 189 365
410 283 -949
690 612 -507
302 425 566
234 646 -443
716 820 -890
393 628 -650
643 340 47
184 601 801
680 308 679
107 309 -345
689 252 -932
521 486 336
610 59 -305
161 24 944
39 76 683
723 462 444
522 465 -908
504 732 -788
53 311 851
34 589 187
591 443 37
611 192 -403
687 247 357
23 762 532
44 635 -737
532 173 751
719 515 -208
626 713 570
252 308 -460
309 568 132
9 423 578
786 802 13
319 589 -685
260 499 -840
272 684 -397
675 440 973
694 159 872
315 554 -869
226 373 66
777 778 -386
212 610 408
712 35 -346
708 228 -412
26 710 -442
344 499 -651
78 372 683
346 493 902
186 705 -649
245 349 -113
99 215 -259
545 580 -566
60 546 -970
704 672 -939
548 779 -951
131 691 989
690 261 880
181 210 -621
124 291 -344
366 649 631
608 62 503
467 734 71
51 385 -849
498 329 -536
414 430 344
371 26 -341
92 753 -413
659 375 718
196 496 769
715 812 -723
160 319 -196
765 514 -887
334 542 -816
223 782 413
502 381 -555
48 671 60
500 255 -277
276 526 577
774 569 852
610 232 776
539 751 926
132 48 721
420 469 -96
214 5 -103
408 528 449
792 301 127
305 149 872
824 145 520
59 649 -324
267 460 -151
403 281 220
704 509 950
653 338 860
616 639 457
546 724 -742
11 278 -748
51 337 889
769 144 992
317 297 -546
818 320 884
23 803 653
665 551 816
222 415 -979
122 269 741
611 619 -494
609 133 -995
511 47 -450
548 783 -130
166 740 734
378 789 739
1 231 -317
564 154 495
428 701 224
636 817 755
377 221 -968
777 37 -346
107 404 582
482 599 -839
742 569 506
707 798 211
60 475 -212
575 290 396
621 148 201
207 637 422
35 732 772
770 470 844
225 152 -896
408 123 -783
119 595 -383
541 600 -452
741 144 -633
333 280 43
595 9 627
278 471 791
423 323 260
16 43 -779
555 765 -580
291 45 -618
355 295 -409
659 244 413
454 762 191
216 91 85
55 561 -441
795 505 -882
63 368 -494
131 224 932
491 782 -847
508 557 972
400 227 -7
54 595 -313
642 328 -88
391 239 810
320 136 749
706 39 767
431 212 -962
739 596 -991
560 216 -610
638 404 790
403 158 -456
569 258 -364
746 214 -396
102 160 -224
211 768 -966
166 475 478
655 2 -131
118 483 976
37 175 659
273 444 660
349 690 -580
734 820 224
713 220 765
540 586 -465
1 674 -57
513 289 581
702 7 758
415 824 -437
781 614 -698
530 249 933
709 26 694
596 1 -244
730 634 790
53 604 990
460 15 274
500 563 225
678 808 -48
111 361 -924
413 678 -702
361 789 119
218 806 929
431 525 527
827 340 835
46 292 -831
325 237 2
660 130 -233
424 615 -511
740 15 -914
651 237 -465
433 255 -342
663 140 810
568 137 -825
212 404 -87
10 117 706
71 569 449
65 606 301
5 650 -85
460 601 689
433 430 535
776 143 1000
63 697 -26
569 145 -939
250 648 -792
427 238 -748
40 706 870
206 283 -828
701 101 -550
542 125 -369
560 742 50
670 749 -489
364 271 -309
428 222 -922
413 528 354
285 344 -546
338 615 -43
199 431 870
573 166 -787
767 380 532
816 91 753
13 823 614
576 193 944
686 214 -843
134 521 -688
624 228 156
1 445 -256
20 466 -746
445 524 984
667 666 547
151 424 822
413 48 990
281 624 60
758 502 -473
832 380 815
36 432 -752
705 41 491
786 466 -589
150 754 -54
482 727 223
288 140 -131
310 18 468
492 206 207
658 105 448
346 429 647
158 91 -511
31 478 125
564 655 -810
732 581 27
785 521 -80
778 376 -766
193 357 -499
227 309 823
165 383 549
120 401 713
535 252 -96
771 662 -799
61 734 -219
729 286 -872
364 187 -349
561 721 208
823 509 302
196 389 -573
58 533 -634
312 517 776
466 62 38
564 798 -450
593 823 -203
408 71 -909
140 229 -716
302 33 509
786 88 -703
416 802 -932
422 651 -637
520 258 -578
428 339 559
597 817 -140
99 481 535
434 640 251
64 437 -578
329 578 170
188 184 -28
718 314 322
46 729 758
180 6 -12
756 134 -404
49 8 713
325 300 -140
305 822 432
737 599 689
409 416 969
47 521 -992
78 42 -546
660 132 -337
110 646 644
675 654 -654
475 51 -72
425 413 -841
625 64 939
175 634 104
40 68 -489
11 144 51
156 155 -188
238 225 194
19 793 306
391 621 201
811 270 -318
824 183 561
160 761 302
762 29 -994
697 164 793
232 57 -91
730 536 -327
593 374 -546
546 315 885
759 67 -523
611 563 -793
383 361 -240
546 122 -879
824 440 -473
795 682 -630
761 491 921
588 282 635
547 715 465
748 275 -456
108 659 796
234 635 -475
17 506 288
353 239 -30
124 419 -85
378 409 62
284 109 -853
659 504 417
420 568 -741
622 212 -382
76 62 -659
94 134 962
307 597 -613
641 153 -135
313 369 216
479 293 472
502 102 -841
132 818 -273
648 227 148
168 378 -478
828 715 169
806 15 -502
660 673 369
533 223 353
131 658 -496
783 53 -881
690 489 -543
155 678 896
757 699 638
6 706 -330
254 101 916
607 736 -956
405 324 -708
199 690 290
585 282 -393
765 281 752
488 571 -424
70 33 -325
357 372 753
265 172 372
227 582 878
742 418 -822
451 723 330
570 830 878
521 652 896
138 342 83
319 795 -996
430 823 669
345 752 306
537 109 -326
787 28 -624
269 420 -954
679 809 -245
139 12 219
185 634 -571
493 473 2
187 409 401
85 442 393
176 510 -993
807 60 -161
640 198 443
259 241 868
357 785 -50
417 23 164
135 681 -401
454 46 377
760 736 -304
423 35 -773
803 480 -208
674 108 595
95 192 554
279 340 269
211 666 -167
418 425 -612
30 209 422
249 137 -814
200 132 676
212 681 -286
583 621 259
520 138 -699
643 20 -196
613 119 146
131 601 -105
432 660 661
502 408 133
626 757 48
563 296 -871
435 760 659
340 404 921
383 275 840
544 118 7
769 617 826
148 452 -737
736 92 22
329 294 254
821 43 733
480 712 871
24 576 -981
580 370 -248
278 80 -546
739 746 -903
222 218 61
702 279 666
390 261 -920
116 176 318
644 395 -518
230 695 -937
810 516 -633
577 97 -704
88 608 63
92 426 -469
575 411 798
140 798 679
697 281 -991
60 316 -320
334 436 279
578 151 -158
53 93 -815
200 811 -385
183 634 597
638 447 119
268 507 643
197 177 -970
586 149 3
612 305 -437
54 348 -447
561 435 -947
630 621 -766
92 141 -84
624 680 -244
549 46 -241
97 636 928
33 655 24
249 49 -392
169 152 381
723 614 -87
753 475 910
420 349 403
529 1 656
55 831 -698
360 637 738
666 228 4
657 235 -658
831 500 -515
132 812 124
704 307 260
760 137 876
772 609 69
779 591 -669
793 551 365
245 262 -151
189 146 -50
263 300 561
370 34 294
359 722 734
653 181 69
667 769 434
680 491 -741
282 281 -970
367 750 -214
73 535 6
525 289 513
519 265 658
800 460 190
58 582 -437
747 288 410
470 305 842
577 547 550
536 213 270
770 623 352
513 208 869
564 435 667
335 406 822
151 73 878
670 357 -191
394 760 712
144 751 357
796 529 -938
40 499 589
96 504 905
764 371 542
400 473 -428
747 130 792
120 35 361
739 259 708
614 167 -275
228 782 527
134 349 450
263 692 666
270 97 463
258 784 -127
456 196 32
525 621 923
322 576 -692
735 184 -652
516 768 -690
711 203 257
601 281 -430
247 127 -184
37 353 406
432 701 -162
121 642 414
669 125 426
11 135 427
336 419 -297
178 759 531
260 43 830
667 630 859
262 737 105
95 462 -805
464 695 521
379 359 517
607 808 -925
266 165 727
681 391 -934
637 463 991
82 24 882
130 147 722
201 592 -290
321 723 -547
626 647 -754
613 524 -247
604 507 806
138 811 262
94 201 -2
126 328 -629
358 93 643
198 139 131
770 712 -540
552 296 -968
17 597 48
579 331 -508
723 325 755
592 697 382
387 289 66
787 445 713
578 753 -738
434 313 629
184 229 -539
669 757 -118
525 707 -209
319 711 -548
321 714 994
104 188 -203
177 810 -141
655 274 160
420 168 105
746 745 -194
546 479 -994
1 777 772
755 392 265
706 224 117
333 226 890
25 657 465
671 704 31
284 25 -183
765 519 -96
620 52 -885
617 633 -136
456 830 5
368 611 -111
309 818 444
400 809 12
772 542 634
474 390 500
129 721 668
308 830 300
1 674 4
20 259 -452
45 581 710
442 197 -689
391 772 572
478 602 949
815 493 -725
783 419 -426
602 749 -84
762 125 -324
349 833 -496
112 312 623
347 199 10
226 292 344
254 675 56
802 159 486
96 58 -388
28 342 -707
272 498 -372
440 686 145
711 157 838
451 735 -734
192 254 -978
113 70 -226
522 772 449
252 711 212
85 425 472
201 16 792
508 547 -225
666 319 711
15 546 761
826 623 620
346 258 381
580 320 890
301 258 107
170 234 382
525 140 -850
500 701 555
157 394 -635
327 464 -406
488 771 -654
321 639 974
203 111 140
787 352 972
268 415 -717
157 422 -359
371 38 910
576 105 -577
2 578 -899
766 217 -367
550 150 21
547 344 -534
601 374 -29
208 19 -906
779 504 -708
564 546 -92
323 258 157
630 110 645
500 70 515
791 714 118
40 156 -468
556 782 719
827 745 334
471 782 -99
710 348 -898
261 195 -653
323 621 -892
228 52 561
244 554 -478
258 776 -945
425 430 385
133 35 -727
625 296 -564
108 419 -270
328 270 862
637 575 -939
532 156 -641
339 587 991
262 805 -536
429 355 608
784 575 -172
423 549 -782
363 241 -197
772 722 847
697 499 -775
268 291 -360
132 657 495
686 332 404
111 464 868
685 741 456
684 736 -496
40 771 -284
221 526 -648
287 669 437
185 523 501
123 518 902
172 354 321
243 808 -23
488 224 -329
287 15 538
343 353 717
568 237 -178
365 762 157
491 425 639
608 73 2
321 15 381
812 663 -673
166 745 158
715 339 -246
564 688 -52
794 686 -957
213 113 206
721 102 218
493 328 -983
157 36 687
828 521 -50
50 662 -527
820 456 -732
833 816 657
589 649 -65
781 400 830
248 637 -101
701 604 -244
661 565 -188
104 27 902
747 125 -821
385 798 961
353 793 280
348 474 757
415 600 -325
474 673 -957
247 651 505
519 774 -621
148 534 -471
94 531 -99
822 364 -559
101 78 314
370 590 630
696 121 -792
184 450 118
638 187 808
487 128 291
794 340 266
171 465 7
258 232 -302
825 43 -407
529 353 988
333 522 -760
427 655 20
311 317 -233
634 488 -798
59 734 -528
731 616 -656
355 278 -700
503 721 828
557 91 463
387 796 534
526 538 934
488 682 209
608 316 417
734 822 -566
531 149 -283
673 604 -9
107 492 396
670 140 -672
77 112 -742
469 116 601
202 354 945
495 220 607
651 572 437
352 4 -867
159 45 -155
392 571 -541
100 674 -890
388 417 -782
183 257 -810
195 193 -766
387 261 145
367 395 -620
718 516 208
200 554 -536
432 290 925
733 106 817
328 129 -71
20 162 -603
398 800 -458
677 663 -614
751 13 -441
468 483 -878
781 464 -916
324 788 -831
111 412 -389
684 303 -156
392 547 698
576 491 -423
148 522 -915
78 546 797
706 720 -859
737 153 258
433 75 329
565 257 657
223 47 734
214 295 27
701 336 -998
277 85 209
585 592 -825
594 42 -689
109 600 277
22 740 556
385 553 622
680 773 818
430 216 835
715 806 814
728 264 -263
566 418 -906
515 362 -238
277 374 -433
368 465 677
786 465 -921
487 70 218
618 150 -678
635 558 -513
181 607 214
130 422 -127
662 531 581
319 662 0
574 481 264
639 390 342
899 846
34 858 794
609 498 -145
864 891 -708
172 202 761
384 382 -503
838 687 199
53 40 -593
664 76 211
839 264 38
281 607 646
802 293 863
303 522 -147
156 30 971
276 433 -772
611 407 -941
752 37 -396
494 27 -324
625 181 662
661 170 -2
225 780 282
487 806 732
757 604 -153
335 715 15
445 202 189
619 73 255
54 627 383
173 22 -74
17 356 -622
496 409 -159
845 48 902
302 545 -844
758 833 529
20 745 -524
531 577 -442
417 798 -892
840 408 -245
693 743 -4
424 435 10
855 792 -272
20 5 146
34 482 587
567 137 244
312 13 -606
399 179 297
16 503 530
356 490 23
222 483 -762
737 626 471
505 99 884
321 117 26
642 704 403
769 887 -8
414 16 -13
375 340 -54
237 555 -323
512 239 -994
111 117 274
360 654 327
439 470 -531
366 546 -277
825 206 352
123 172 -307
393 79 -397
255 783 -270
777 1 -185
746 227 -113
789 511 185
312 725 519
543 263 539
257 589 -956
754 653 170
184 526 -867
108 50 998
680 58 784
581 506 722
234 64 832
104 467 -957
57 238 -554
93 470 743
391 864 423
41 402 -558
437 115 730
319 552 732
500 630 63
138 250 -776
405 825 -777
581 620 789
34 756 -673
616 619 497
233 509 730
890 829 598
570 786 -112
870 16 516
267 562 945
342 285 -106
30 576 -369
763 196 -983
276 29 140
654 54 -416
277 731 -591
137 454 -363
348 614 143
75 494 -85
135 335 -735
763 550 582
461 182 695
36 522 -135
141 63 -399
360 374 644
706 308 993
713 521 575
546 59 -618
400 231 398
866 861 -107
101 345 -872
719 124 73
379 641 253
175 864 -110
764 166 -430
569 331 679
723 565 317
82 782 928
749 625 624
575 334 509
71 659 856
302 104 -123
589 83 394
143 322 -484
86 322 -490
758 400 454
671 248 -265
858 636 950
45 280 -477
199 471 -472
526 595 499
465 741 -951
668 838 674
735 614 -681
33 657 -505
259 723 244
653 39 571
405 813 -470
351 215 731
480 724 -141
860 202 325
513 156 -552
303 892 -803
82 687 -52
618 590 708
847 877 422
256 331 -599
578 874 -67
290 30 355
510 335 927
763 733 841
581 225 42
688 294 869
483 772 720
154 253 -351
7 70 372
449 167 791
505 54 -226
580 36 -73
475 847 -566
867 562 996
537 165 965
866 412 -109
381 349 -479
569 324 -13
440 804 -416
397 99 449
358 617 800
645 741 902
473 177 980
679 671 -67
59 177 196
24 575 479
157 347 455
284 655 -151
361 258 -219
387 370 590
17 797 -924
322 272 -665
163 124 733
278 867 254
811 810 202
234 821 210
683 600 -494
165 307 35
75 333 61
365 434 -567
669 444 906
861 264 -923
736 362 7
116 730 694
751 467 727
668 685 -905
598 87 -734
568 724 -442
320 680 -909
26 423 977
232 15 822
32 206 538
417 761 124
135 241 -178
203 552 569
46 583 644
526 427 -897
492 789 308
633 290 -86
178 443 185
217 256 -215
582 220 -112
179 213 -116
701 732 -828
683 222 -862
420 567 881
658 538 -22
714 642 -469
288 7 193
210 553 462
669 238 244
336 478 415
491 283 -943
379 821 -904
40 370 873
447 618 961
311 736 -745
327 173 -729
550 197 250
571 763 835
418 747 166
593 600 -363
203 453 39
810 756 -405
519 654 -179
788 148 699
717 893 202
113 774 735
679 680 363
682 165 150
735 857 705
120 714 986
102 773 -546
634 407 -645
825 495 937
234 707 429
142 401 -523
883 710 -424
408 598 -160
684 452 -69
49 669 -762
558 882 478
671 14 517
256 12 472
897 728 -993
565 339 566
537 556 748
390 401 -701
148 870 420
474 611 471
531 473 -963
300 420 -522
245 836 -102
704 472 -800
181 571 107
842 282 809
352 893 -514
702 771 -480
697 18 -882
513 453 321
301 774 -711
487 869 -705
250 375 175
799 115 -159
615 454 -97
828 105 -662
95 21 268
759 190 -141
526 49 84
169 10 666
494 8 -845
15 237 -672
278 691 -906
202 734 495
262 102 -298
116 246 277
589 37 843
46 8 -32
689 692 -511
111 513 -870
140 385 -837
424 519 629
245 50 202
548 153 -28
402 312 289
268 95 -597
297 387 751
637 384 -64
894 39 59
449 62 374
65 313 872
624 141 929
870 809 -610
365 892 -182
372 114 -488
581 722 -704
848 117 279
896 620 -513
615 399 393
279 281 878
66 665 -140
625 278 -250
565 332 794
190 601 710
382 316 462
504 702 -345
668 805 -930
353 587 -814
145 23 -775
779 668 -557
31 675 -487
175 128 -274
400 741 317
7 486 834
476 800 -289
426 142 373
195 806 207
579 427 -185
877 387 -758
682 643 706
339 888 -43
405 183 171
736 8 4
269 403 -775
126 172 270
638 828 967
815 481 -482
892 830 -388
338 852 825
475 754 125
876 273 840
609 220 474
419 628 -25
519 127 923
214 672 184
548 615 -138
63 567 -973
485 540 803
396 182 745
373 720 -223
847 643 11
621 894 844
831 586 535
251 475 -73
304 292 47
440 520 -436
123 810 -645
484 737 755
154 251 -478
639 762 -704
541 604 205
269 33 -122
407 872 915
727 266 -628
302 504 54
609 756 -552
515 185 -846
647 556 -685
241 570 -138
431 787 -904
613 471 -101
179 260 351
562 797 -144
678 355 138
198 230 535
735 721 582
790 877 -898
839 639 -722
447 158 268
222 417 825
78 190 747
104 308 -339
221 532 -463
869 102 -186
381 130 408
894 4 -943
59 337 -276
623 355 599
158 66 -392
773 665 -57
649 190 266
699 457 -638
275 352 -1
748 146 119
713 657 -944
422 584 487
631 636 404
468 643 756
211 628 -556
77 527 312
688 253 42
267 857 492
5 580 920
140 787 -653
566 583 -779
632 423 333
851 529 337
405 278 225
597 847 -714
755 373 140
324 644 -8
426 623 -650
799 557 -924
876 55 -448
413 454 -541
598 465 491
880 638 641
792 585 -604
537 801 -734
791 215 -249
402 600 237
303 719 -59
79 701 267
63 812 -942
597 411 -550
874 797 265
111 668 478
694 88 0
411 430 -946
533 421 -950
572 405 -54
491 867 313
858 451 659
735 37 905
750 3 66
844 253 711
824 34 212
512 241 -997
297 529 -592
611 860 147
102 274 -847
650 178 526
499 680 -547
620 178 -353
222 790 -989
312 777 -76
686 239 13
768 262 -562
683 355 3
586 312 -931
677 533 214
142 537 719
391 870 -10
39 224 358
595 795 552
169 619 897
689 623 -517
830 552 834
885 821 291
253 792 -383
747 772 523
105 248 -41
59 551 473
145 596 739
386 343 826
603 27 481
232 400 956
131 262 -69
895 542 846
192 766 -946
691 225 -632
573 598 542
601 408 472
718 722 -20
198 217 184
668 773 -263
251 521 864
402 573 751
438 753 -417
319 257 -70
383 373 -770
811 845 875
623 98 242
159 330 659
520 55 243
751 137 807
751 131 550
38 844 983
144 440 887
211 463 -398
732 268 807
404 545 -863
191 478 -672
363 892 293
27 97 -897
385 43 -676
566 239 900
871 614 -690
629 411 -455
745 852 -223
144 600 193
440 849 421
41 181 -556
640 702 190
751 752 572
617 633 214
175 233 253
603 366 966
447 611 359
637 582 -300
666 78 980
158 119 274
178 880 -895
662 546 -444
795 365 -437
132 799 -523
742 496 735
419 474 -285
745 527 862
687 439 -990
401 274 -658
122 629 -341
283 315 950
84 714 654
403 505 774
818 259 788
784 861 -401
646 193 -590
877 361 238
373 184 -866
470 186 -840
629 884 -703
718 741 204
83 718 504
125 401 14
573 753 -951
78 884 119
509 193 74
531 378 548
674 283 677
373 157 760
719 501 944
596 846 -335
42 9 -692
709 58 293
322 741 -867
755 543 344
545 280 -530
123 148 -913
554 742 -379
815 835 772
226 768 245
665 331 392
734 729 -212
350 377 -863
255 436 642
235 565 556
790 732 -256
93 108 750
567 603 758
443 148 -506
849 889 -848
481 94 57
628 450 645
733 744 -39
519 39 726
764 497 410
729 17 396
669 428 -938
712 795 -831
67 436 -562
750 651 -712
191 395 163
82 248 287
695 315 324
184 785 975
616 532 917
829 217 -848
462 167 -72
62 649 123
694 475 877
197 417 -184
394 282 -453
495 440 66
668 639 456
9 15 -589
611 397 -328
355 712 558
718 656 -452
735 478 -278
312 389 -844
754 691 -228
127 587 809
76 85 -381
280 335 876
8 208 -666
818 569 897
100 723 -195
757 338 99
401 835 -487
651 752 212
420 336 969
233 722 998
849 571 -707
112 693 -789
566 695 -94
825 187 -197
202 520 -660
172 330 49
797 731 -678
34 541 -366
494 129 108
192 414 -567
50 230 -693
796 636 310
115 736 -502
769 573 99
752 810 396
471 749 -707
390 284 -644
390 74 447
540 429 481
489 82 -331
380 155 21
865 156 295
468 670 529
676 869 687
894 256 487
752 33 -708
834 522 -207
682 172 -688
841 66 840
496 580 820
793 783 717
490 511 -580
808 668 160
842 492 768
623 315 269
445 296 -955
880 368 -866
314 290 -310
145 258 -840
238 452 377
860 825 557
362 207 320
748 567 -492
429 433 -740
193 859 -624
756 136 -547
441 399 -346
42 697 60
862 837 95
518 84 4
96 126 595
856 710 -355
432 6 573
749 732 534
185 666 883
56 663 -826
897 522 -431
281 818 702
219 152 376
733 188 -55
607 106 -52
173 530 -411
616 500 995
828 455 -131
238 678 -147
659 335 436
391 443 899
743 745 142
653 467 -641
281 423 937
48 59 636
228 693 -303
883 360 -361
142 660 216
302 416 -472
82 389 319
628 193 -179
262 683 -138
516 249 340
416 358 651
381 594 -24
648 165 -147
437 570 -885
192 130 -712
810 230 -189
60 105 -523
548 661 191
408 238 155
101 702 416
465 406 -329
227 451 -845
223 803 181
428 737 946
652 339 -597
22 744 384
419 851 -551
629 476 789
829 263 -895
271 367 820
99 526 476
495 146 -719
744 16 -717
226 253 200
117 874 74
251 189 -379
360 383 835
768 1 -340
611 250 17
48 734 -617
547 866 -87
343 477 376
602 310 -671
800 235 615
291 385 -685
401 72 -621
185 364 118
337 819 -174
383 14 953
593 699 -946
150 104 510
869 627 295
828 840 291
526 345 525
725 418 385
728 16 901
751 188 185
130 550 954
509 563 784
128 315 583
79 798 -71
673 761 3
893 66 -782
101 532 276
752 537 -115
754 62 196
204 721 574
32 343 -2
597 875 -668
709 438 -588
858 770 19
471 128 -839
493 712 -404
99 614 -8
822 44 404
503 623 -845
482 626 260
229 555 263
128 741 -353
225 364 812
415 201 419
226 796 -525
642 474 -854
770 742 768
26 145 -93
283 113 13
728 824 332
559 269 -107
186 60 -848
776 600 112
770 33 832
497 697 -937
854 417 -320
514 333 612
221 528 803
801 866 25
96 248 470
234 674 547
392 896 26
437 455 595
396 289 909
803 65 513
873 127 -236
2 117 383
3 525 692
862 315 -399
591 623 -839
491 865 -588
771 346 -613
679 437 302
534 35 -19
429 661 -843
313 241 930
3 607 871
114 313 -642
723 881 -686
108 450 260
450 142 239
809 348 539
708 142 -913
450 434 271
565 583 99
455 520 949
815 297 115
443 856 909
541 206 866
812 181 -288
769 708 -439
773 66 258
380 69 772
78 787 243
7 663 115
49 722 -352
810 42 484
682 345 -584
846 410 -84
518 873 59
382 688 673
305 844 513
357 545 859
270 627 291
236 578 475
12 878 805
242 777 829
155 475 307
555 894 671
662 627 -769
333 79 -409
213 245 480
27 129 108
219 603 871
492 299 -69
410 471 939
29 880 12
239 433 -412
722 655 -802
440 872 -77
341 111 91
85 665 -978
332 210 428
736 340 -163
94 290 -462
478 151 -400
372 805 -190
715 858 741
165 822 812
75 477 32
655 385 653
394 23 49
592 123 106
704 61 -871
494 342 -73
775 223 500
845 911
17 775 617
449 334 -764
617 240 -915
785 837 -237
554 271 331
292 259 -329
58 28 575
149 355 -706
770 484 -268
391 337 -180
453 522 -284
245 171 719
575 208 -442
496 324 809
83 111 -270
820 410 769
742 619 520
101 287 20
155 708 -932
264 468 -905
386 567 -365
313 231 -156
473 25 -697
701 476 -111
751 632 -698
84 497 -762
193 230 -930
686 576 -658
44 286 -881
72 446 904
54 692 -84
584 711 473
757 599 -718
284 603 834
194 694 213
598 43 798
667 143 880
547 243 976
74 130 -372
283 107 -745
37 194 -355
761 183 911
376 236 722
495 585 -202
508 32 960
418 831 562
595 356 963
541 538 554
306 350 212
587 580 -381
123 540 -240
43 359 326
135 808 -901
357 190 -211
107 371 113
173 687 -800
267 279 -679
183 15 -470
658 670 568
516 44 777
758 773 -262
47 657 848
278 648 -197
255 729 165
800 365 -276
544 269 -581
498 123 493
394 707 -925
238 88 604
471 31 905
180 749 -914
515 208 -176
374 235 523
716 593 565
262 434 151
272 152 -357
520 610 508
325 779 97
322 276 40
73 310 251
723 46 547
739 674 54
384 45 -65
142 453 463
442 180 -98
748 342 -820
738 603 744
358 201 -694
586 703 12
668 178 -526
411 408 487
444 4 -322
239 770 -362
368 623 113
187 478 -920
503 795 352
775 1 -713
351 44 713
802 835 -572
108 138 -335
443 271 -9
396 216 -708
256 520 -486
443 717 703
198 398 578
124 255 970
456 139 -459
399 449 -347
512 551 -162
410 655 -559
827 599 909
579 689 -411
788 784 44
349 317 -823
391 672 878
667 539 788
331 343 263
120 679 -258
135 502 -948
76 473 990
744 661 -733
682 298 206
136 382 -786
235 230 278
349 692 -27
72 678 -456
526 92 582
821 406 896
130 371 65
242 303 29
683 400 -278
749 716 -766
798 6 308
731 398 -589
359 538 645
837 748 -804
713 651 -122
263 460 -424
452 169 -502
787 37 398
809 666 -568
336 33 343
485 275 -410
6 444 -487
256 481 443
172 238 347
256 330 -103
223 56 579
58 146 693
200 19 514
483 520 421
666 21 -469
522 592 -933
787 9 82
223 412 -270
545 146 -759
471 188 -689
751 352 -55
243 606 748
727 412 857
234 655 -328
558 52 -5
141 663 -632
1 590 953
538 647 180
433 339 215
97 664 -436
95 831 915
790 152 -689
636 543 77
237 290 -687
97 124 -161
297 410 486
438 436 568
380 569 -952
64 436 -601
806 35 210
674 114 -573
510 702 452
778 52 -4
788 551 585
448 477 -988
777 369 518
1 254 -150
501 307 -560
510 800 -53
498 227 202
462 148 -112
382 770 -730
758 635 126
319 286 918
444 74 -988
768 837 -829
433 204 971
595 142 -621
472 788 -840
202 297 671
31 615 -104
817 492 -722
50 759 823
800 317 876
463 739 151
165 272 -529
218 114 356
839 194 247
696 407 -551
394 743 -650
435 378 686
108 315 -467
420 412 -258
586 832 293
622 480 -513
54 620 -762
471 289 913
722 708 40
15 434 696
824 293 129
488 424 164
39 21 287
333 359 -712
215 639 140
664 391 -540
558 252 -815
830 676 596
757 182 814
605 87 -504
52 199 -209
157 225 898
489 660 -152
827 178 -129
744 823 437
791 578 676
264 789 -219
538 519 -657
459 26 -138
143 822 761
807 322 -187
732 768 415
248 838 223
190 470 938
719 808 -948
429 245 -953
564 310 -435
562 188 797
559 79 -806
469 50 388
503 8 -657
319 774 -507
511 407 -232
288 349 906
714 518 -148
281 102 638
509 111 407
340 636 -550
231 792 -640
354 218 264
421 236 -248
354 504 514
169 646 -516
132 442 -121
258 747 37
511 237 -817
202 245 612
739 433 -574
662 364 934
593 216 -8
691 783 348
201 250 204
350 316 778
513 721 -506
227 101 -330
639 614 -547
655 583 -519
435 34 301
440 222 795
557 572 -929
500 20 269
13 141 392
294 780 197
785 111 -976
733 593 -651
649 744 357
715 107 42
548 229 153
744 275 322
670 422 -842
269 97 -671
115 224 627
198 781 -297
559 237 543
360 338 718
687 266 840
310 173 705
2 436 813
396 737 464
818 628 536
738 362 -4
232 146 -212
803 9 -532
224 232 895
323 360 612
480 365 -66
347 28 -37
787 656 -307
