18
898 1862
365 694 961
602 490 696
860 487 471
773 9 314
909 76 96
85 435 58
74 419 925
356 39 351
355 641 550
7 780 940
463 547 787
21 272 60
172 78 694
81 304 917
196 230 871
715 720 197
592 119 868
425 822 505
499 864 638
521 660 371
252 154 431
711 659 28
242 828 868
234 490 891
376 459 573
699 489 291
709 407 766
602 294 76
779 117 95
871 717 648
66 36 933
52 707 482
226 79 498
426 215 896
643 382 173
885 90 961
108 323 448
676 279 750
390 772 972
344 888 63
606 507 746
359 454 294
88 287 308
700 470 278
585 828 51
214 673 358
684 130 786
603 95 851
857 285 246
584 464 838
363 111 985
284 554 372
465 921 192
868 518 215
710 405 293
207 906 599
219 464 287
68 818 468
756 439 762
602 819 857
35 125 910
675 319 661
754 607 546
223 584 16
743 555 516
413 748 395
560 648 897
912 598 391
340 394 642
587 468 801
342 253 214
309 523 206
310 510 782
376 233 157
472 558 385
43 441 444
504 41 105
241 224 744
301 840 852
264 684 163
826 551 281
362 235 379
911 184 329
207 781 849
765 754 568
880 917 876
515 848 997
9 899 210
336 832 233
808 212 274
619 826 116
298 283 514
220 617 472
352 513 487
358 751 352
137 118 201
703 415 976
104 791 120
250 440 774
616 587 200
813 374 538
165 10 203
650 51 846
508 776 343
249 587 652
258 841 645
478 137 597
290 905 171
639 696 578
416 838 456
66 148 731
281 453 322
857 359 61
704 688 232
379 640 186
788 53 575
108 600 47
733 635 546
217 740 569
233 645 142
88 757 20
336 133 815
268 227 63
434 293 668
356 225 397
35 207 986
454 816 956
841 550 719
621 51 578
477 658 220
785 52 904
176 699 137
761 699 565
470 112 609
24 271 976
684 697 626
498 535 915
323 355 45
334 258 199
136 38 186
920 152 625
745 334 97
581 769 600
159 386 721
813 267 361
464 651 841
166 443 914
168 616 306
601 543 570
762 358 304
782 244 492
350 399 784
128 106 303
50 680 376
176 760 155
867 834 828
828 423 249
193 367 354
804 100 539
383 500 720
481 601 278
654 408 433
337 673 614
731 722 290
338 459 867
33 315 613
790 154 580
544 862 748
495 721 175
771 233 273
368 923 735
314 3 528
393 182 990
609 48 530
864 863 749
118 372 554
517 386 762
161 699 563
550 214 769
123 863 19
860 454 593
730 421 836
789 424 844
746 307 954
813 652 547
250 299 648
920 112 983
294 887 943
45 451 352
801 882 785
532 596 504
627 235 904
302 305 42
94 537 746
346 511 428
697 852 454
657 865 725
253 687 494
78 520 246
565 493 260
239 391 314
887 800 81
484 342 21
478 419 645
566 300 276
921 727 289
567 378 572
859 350 642
847 817 671
848 247 6
288 411 155
93 276 148
592 60 709
646 474 719
98 175 455
899 776 166
520 874 282
41 39 812
113 69 624
115 526 97
589 1 641
878 503 543
173 315 705
827 621 363
812 227 652
615 28 311
125 39 852
820 724 338
32 627 686
874 572 856
370 481 609
825 741 236
902 366 822
633 313 499
17 700 350
150 618 468
771 806 931
675 66 689
845 3 755
42 547 688
865 364 414
703 859 11
493 90 953
787 223 772
703 635 344
698 779 602
367 570 87
702 802 536
374 84 507
42 66 214
129 96 736
349 377 340
170 127 784
98 274 756
357 86 657
274 385 961
827 642 366
684 382 993
140 242 954
713 640 636
513 444 243
109 312 538
101 256 645
539 158 52
590 904 46
668 714 603
698 252 433
596 121 106
542 296 130
260 910 128
136 797 20
473 136 237
647 114 177
453 900 942
771 778 962
587 463 417
865 281 598
384 728 858
881 296 446
110 724 975
677 535 639
674 416 707
725 738 865
19 17 147
515 622 63
626 768 982
603 35 947
163 893 666
28 172 882
456 156 683
762 670 235
769 38 607
167 676 87
805 658 912
365 636 969
892 374 610
743 574 300
557 467 567
887 667 638
445 897 897
476 198 577
769 392 377
288 877 36
363 882 556
380 595 10
503 910 518
42 18 921
502 863 133
165 57 255
735 777 635
172 600 13
271 588 27
290 463 957
244 119 551
717 311 747
644 890 421
191 340 229
824 901 764
431 376 990
552 680 31
321 913 811
561 813 794
332 579 344
730 824 576
452 873 375
285 622 473
718 724 658
675 684 514
802 220 608
717 574 31
599 227 416
143 469 724
585 792 637
239 221 536
49 59 618
538 368 502
26 348 349
594 858 952
903 43 988
624 366 628
33 613 276
273 285 405
123 342 619
602 464 633
693 758 883
351 177 50
21 756 666
768 396 935
830 459 71
578 69 133
798 38 110
724 126 352
423 111 54
285 348 871
220 261 932
585 696 757
46 472 268
310 550 2
256 328 40
897 463 119
532 428 990
594 81 16
561 82 512
196 857 531
604 344 126
431 875 13
135 19 291
297 34 730
711 559 862
836 195 656
827 183 543
650 836 239
714 599 653
188 51 432
500 584 440
699 23 284
667 344 246
454 424 460
774 333 20
777 89 750
136 872 333
754 757 866
825 511 685
390 410 365
197 307 575
537 136 441
118 494 795
711 364 127
817 102 382
742 699 264
470 402 122
765 264 559
77 797 128
541 75 929
324 690 43
784 861 265
584 540 944
414 399 527
85 189 987
674 195 53
112 485 98
401 812 858
906 240 749
226 275 984
80 605 225
743 490 325
535 623 14
909 374 451
482 210 299
703 755 194
91 105 388
539 670 36
802 134 777
387 244 902
361 292 451
428 260 155
15 390 865
667 414 716
587 852 548
578 877 825
875 407 447
486 274 149
375 875 498
243 209 357
208 590 372
709 455 407
552 869 210
535 611 660
99 463 749
850 188 535
568 545 635
276 267 142
124 847 428
401 780 531
161 581 241
453 864 983
840 802 361
425 716 209
224 820 281
47 265 716
36 154 498
858 132 982
561 255 290
259 192 530
156 411 405
651 883 83
518 845 231
197 571 377
871 305 139
326 394 19
707 916 503
422 682 82
369 844 924
5 415 182
65 472 63
359 610 570
397 736 297
515 373 173
823 635 685
661 362 619
649 447 2
845 344 710
677 155 468
407 106 128
854 280 283
273 723 907
402 466 867
538 408 706
742 219 635
718 726 51
154 780 552
196 584 29
672 778 678
141 270 637
466 863 873
724 471 850
369 150 976
592 851 416
574 582 715
550 342 141
589 334 795
783 747 943
586 31 841
164 550 299
236 672 630
812 182 960
746 498 31
215 245 438
209 878 147
424 237 361
482 179 607
25 289 716
313 901 321
92 433 89
504 829 900
412 268 647
409 396 421
486 583 514
92 628 698
559 622 214
30 787 431
48 360 373
625 500 41
361 327 752
788 682 412
93 696 681
356 177 319
306 525 338
263 337 572
220 680 588
736 288 537
579 788 552
613 283 977
850 522 875
913 1923
138 676 518
76 260 946
303 430 342
729 819 837
546 806 634
759 501 259
913 812 460
55 101 47
265 906 10
64 715 171
475 722 634
475 329 986
19 621 115
169 147 336
352 120 973
423 107 236
369 728 577
351 472 954
335 217 22
228 664 47
650 815 977
352 264 511
746 6 892
305 261 699
198 123 555
421 790 16
336 81 991
2 207 532
696 909 726
539 546 188
110 862 147
683 781 630
4 65 253
409 64 623
311 881 412
433 895 655
409 397 978
774 114 945
291 771 166
373 650 463
353 15 22
626 228 501
678 470 200
461 533 289
33 759 447
195 599 222
53 249 239
879 278 594
109 347 671
833 858 663
552 442 269
469 33 776
381 435 425
811 761 845
74 715 75
206 660 934
38 525 921
770 91 287
454 231 34
322 794 258
504 638 176
172 321 317
913 508 900
604 743 115
888 479 54
569 814 627
649 464 625
599 484 67
434 290 121
371 89 711
76 427 323
89 239 739
434 385 872
65 671 335
237 814 67
285 51 13
270 704 917
140 479 187
61 564 996
294 821 705
31 154 974
869 717 74
435 628 757
31 285 769
339 227 316
567 599 231
238 494 972
260 150 943
883 42 534
341 830 353
864 374 523
4 59 225
751 375 375
908 336 937
864 38 920
623 619 722
728 715 167
708 19 213
441 435 942
611 315 34
220 187 263
353 336 779
680 161 848
517 106 114
354 188 744
117 894 978
717 865 613
65 454 622
573 687 134
454 64 789
600 221 333
736 321 243
399 299 68
188 422 79
573 233 394
573 640 418
345 187 193
590 762 812
195 389 833
249 474 133
837 499 297
126 254 135
144 478 19
860 614 749
46 530 966
814 337 441
821 826 724
445 540 182
312 716 816
22 328 819
31 210 392
493 141 283
467 483 202
541 834 661
69 234 394
113 438 296
528 119 66
555 764 696
581 593 524
434 508 718
646 294 60
681 890 182
791 72 113
453 887 23
907 833 729
289 62 359
260 21 664
727 772 39
566 460 401
582 297 775
75 435 266
792 478 871
757 585 219
748 298 568
860 110 211
591 573 267
286 74 118
795 509 425
836 561 962
720 862 732
198 287 263
725 354 62
486 86 271
502 69 878
26 275 168
630 620 356
220 873 171
602 404 12
677 822 692
170 14 604
55 76 236
766 719 735
593 336 177
422 353 364
672 137 544
303 216 4
77 492 309
625 37 12
31 601 835
597 877 886
652 899 588
565 688 351
137 611 695
823 842 379
480 292 433
252 633 655
492 37 334
596 236 700
627 747 902
216 783 992
170 543 259
437 77 851
731 257 50
93 256 514
369 428 585
467 92 711
509 171 895
860 534 751
410 610 858
244 720 991
55 455 691
437 604 75
764 758 817
879 121 580
292 224 400
630 493 178
83 255 758
346 695 969
576 47 974
81 853 635
596 303 504
719 184 469
129 672 253
63 279 427
122 313 40
860 470 33
664 622 970
2 293 223
324 753 457
305 500 411
223 352 125
277 122 747
212 96 165
67 652 819
704 577 661
157 774 625
466 288 876
797 469 948
100 358 88
107 589 693
824 509 488
484 428 988
547 183 100
395 575 308
571 689 191
883 760 28
562 143 158
307 347 932
197 901 869
624 11 112
400 2 570
210 119 914
483 840 438
379 93 224
35 409 755
824 869 93
79 290 118
569 419 242
125 876 870
817 830 333
235 323 249
439 694 438
560 335 654
510 866 73
364 386 255
453 565 333
332 530 718
808 164 246
720 661 219
307 852 666
221 515 535
7 107 227
472 651 366
548 130 674
636 66 360
225 478 999
848 569 682
442 547 956
773 187 534
835 388 996
424 871 481
520 766 407
852 360 131
142 488 653
333 775 172
496 387 264
910 796 843
898 226 82
132 82 155
282 146 674
456 753 118
591 424 65
302 127 207
187 14 876
689 795 648
579 641 414
104 587 105
517 354 123
506 872 912
396 610 45
666 94 731
62 316 293
391 521 442
686 719 347
352 118 609
356 498 623
388 498 145
144 634 778
390 591 599
439 427 897
159 295 490
475 539 78
566 449 566
313 157 951
127 44 31
730 37 668
892 395 659
467 857 393
374 745 810
262 752 822
669 812 84
523 606 230
626 449 511
483 686 870
11 110 889
884 763 234
868 624 751
688 591 88
104 661 940
215 841 995
765 77 618
398 279 439
231 221 55
310 649 848
851 201 240
66 666 242
745 857 529
647 205 905
508 676 975
847 12 506
594 290 12
262 573 163
459 227 63
207 769 449
32 268 694
879 777 189
20 217 472
497 169 35
676 391 178
237 51 494
620 781 204
907 275 371
407 20 450
758 623 213
350 32 135
847 136 72
376 783 348
863 174 474
658 682 480
319 640 606
159 179 899
757 597 225
578 420 957
324 371 950
660 495 230
359 146 565
150 221 118
282 203 482
645 621 970
313 687 160
52 893 513
616 557 995
2 899 666
396 56 465
59 411 916
657 366 85
529 181 185
802 5 826
10 892 919
620 868 482
289 908 522
35 609 908
164 449 892
554 239 590
711 73 122
560 901 886
100 211 39
377 686 746
593 440 436
241 465 40
519 129 61
429 527 424
252 438 140
37 471 850
320 339 787
730 66 468
196 80 239
875 85 195
688 414 492
154 21 498
414 91 180
755 869 325
866 815 573
788 652 613
702 132 928
510 35 892
136 39 521
47 304 624
300 821 762
772 638 259
549 686 473
254 292 922
432 239 651
259 433 514
488 663 511
573 330 387
93 182 294
540 398 347
840 630 56
442 220 902
215 526 815
590 64 934
235 355 487
838 206 991
217 453 575
563 3 94
850 141 649
210 324 624
700 95 458
717 184 480
759 531 54
378 883 557
460 528 607
463 144 156
541 889 17
499 661 420
95 702 883
842 850 851
293 618 967
504 811 626
385 896 129
769 336 24
504 728 291
219 863 419
393 321 938
328 58 392
301 156 639
753 561 642
418 134 427
558 375 363
388 421 994
862 606 604
816 694 305
470 270 806
647 852 725
807 757 605
319 179 360
637 876 112
780 288 18
471 551 364
440 654 881
501 830 823
417 323 544
375 265 143
246 874 652
604 628 360
839 404 787
705 444 191
347 351 784
386 864 606
866 204 814
266 209 292
674 652 379
24 321 415
199 561 719
216 339 139
818 655 39
13 479 497
401 601 996
163 198 668
879 711 373
595 54 445
55 776 231
469 153 149
705 194 328
746 737 362
553 680 167
393 125 377
588 603 214
414 319 352
859 827 543
113 311 643
439 18 380
334 612 635
280 196 469
169 810 362
239 224 269
746 904 548
808 271 266
515 309 129
511 752 274
655 576 895
580 39 298
812 590 887
838 679 343
168 614 695
511 894 63
251 642 368
291 600 470
655 547 893
129 578 176
664 356 129
3 218 493
886 221 39
77 703 951
744 427 677
314 678 464
889 606 201
126 518 511
246 482 100
281 747 662
468 630 334
418 16 505
891 450 312
891 576 547
738 344 582
283 213 998
190 25 33
214 770 146
797 579 615
336 330 743
529 386 753
618 462 953
718 382 327
503 54 701
445 745 336
52 531 396
133 113 926
749 782 53
864 303 538
481 37 523
343 48 420
707 348 876
477 670 903
740 575 223
630 900 442
284 16 327
422 565 239
488 148 123
911 199 174
458 597 421
463 63 103
162 248 601
111 468 719
218 231 854
374 547 123
794 481 743
509 583 488
669 580 350
362 286 726
438 880 719
803 89 970
372 498 63
748 287 967
584 22 633
234 364 504
321 481 902
896 243 163
872 733 77
210 379 201
608 633 628
435 901 553
10 477 517
53 799 465
890 129 646
470 856 666
398 53 675
499 532 604
441 849 193
80 707 126
853 435 673
397 495 257
784 851 101
456 229 649
906 265 746
393 557 35
819 903 606
523 665 689
51 853 985
65 505 713
624 706 877
125 632 518
718 608 774
257 262 607
786 432 301
876 11 979
745 808 586
874 696 90
217 774 839
501 554 708
580 364 769
718 14 422
517 757 325
172 27 762
534 145 718
284 512 626
710 278 926
263 657 468
274 62 359
238 728 857
763 422 480
512 295 819
647 606 406
745 223 219
783 15 933
372 179 160
232 91 583
787 434 105
180 383 63
523 609 715
472 323 744
414 470 812
776 606 59
779 346 218
437 672 175
35 81 7
402 118 417
426 846 863
434 463 180
213 47 910
365 817 615
814 842 442
165 288 311
158 387 330
798 450 894
856 853 249
440 72 745
709 541 373
96 739 990
688 521 307
832 656 854
631 128 340
376 268 269
372 861 485
810 30 403
133 815 144
193 431 71
186 253 27
538 124 389
348 662 307
192 53 959
786 286 128
81 49 763
429 272 178
768 720 753
577 868 837
856 63 476
33 693 484
37 490 496
487 170 757
730 441 712
683 697 18
747 884 642
902 612 385
443 572 789
629 887 434
307 536 351
527 786 364
162 253 174
585 665 890
49 182 963
807 49 31
730 43 125
118 356 773
803 294 992
83 820 200
98 109 657
347 52 246
557 320 991
82 364 609
230 688 508
357 322 440
300 196 261
610 870 240
153 905 551
100 186 232
5 870 844
590 385 297
360 753 377
744 193 279
86 373 299
809 790 342
87 580 416
686 410 618
451 210 178
549 435 573
685 881 55
908 866 674
590 335 641
805 628 491
240 465 301
604 119 400
484 900 558
123 426 977
682 476 907
348 221 407
784 740 430
765 845 493
199 388 522
909 347 387
53 72 33
394 585 472
23 264 48
730 265 901
223 416 69
775 692 247
439 547 200
657 847 586
138 462 438
463 649 635
677 372 890
772 357 552
424 707 464
881 537 443
133 785 698
613 447 875
230 791 42
758 895 685
207 540 520
23 573 40
192 875 279
412 777 871
296 330 296
452 885 680
209 19 408
364 243 904
236 761 20
900 546 395
719 266 131
395 548 317
344 703 369
728 787 689
281 68 215
118 219 687
17 245 800
776 236 699
640 187 614
140 892 824
755 487 154
386 234 391
762 493 675
156 808 543
833 761 379
385 166 269
481 402 382
550 739 741
644 558 877
35 805 390
896 819 992
472 602 7
355 321 42
461 274 511
214 244 511
162 768 692
484 746 647
15 752 250
557 874 604
249 77 420
540 421 120
212 791 716
473 493 352
315 40 439
816 627 384
898 121 944
241 802 992
346 719 561
25 457 252
112 390 870
53 112 276
262 199 822
911 514 676
903 234 623
712 144 632
573 505 726
616 419 186
94 763 838
605 437 906
686 591 493
62 217 417
16 74 829
74 63 279
585 821 554
99 817 354
346 353 567
134 421 986
321 114 110
244 227 777
217 649 83
744 731 890
694 384 887
642 517 671
405 232 781
13 237 960
182 558 85
417 770 229
11 152 356
274 813 87
716 464 43
496 53 639
684 512 680
580 175 938
130 563 351
196 783 978
788 33 745
524 124 516
271 634 702
35 367 266
763 908 997
579 22 425
447 477 161
453 886 125
851 590 236
357 398 871
691 660 623
145 429 105
226 325 320
196 557 928
94 255 355
98 71 686
150 219 192
131 755 949
753 660 16
447 732 727
540 656 543
377 900 209
628 170 647
410 484 458
449 237 994
577 128 398
13 327 79
324 504 973
605 892 217
337 844 913
57 632 938
139 812 696
59 552 257
510 193 616
427 840 623
291 688 914
202 257 321
318 670 799
586 338 969
77 479 61
472 412 225
545 192 922
117 338 906
665 170 64
598 397 43
434 774 996
643 192 58
286 323 99
127 691 99
800 530 332
222 227 226
141 602 970
82 830 647
40 860 629
29 559 298
909 191 796
371 757 94
253 4 246
664 284 968
135 83 135
384 534 293
750 536 400
425 625 484
164 94 3
46 490 378
108 430 388
597 71 498
417 779 507
125 883 320
142 302 796
900 659 437
342 643 444
644 878 128
282 845 703
420 772 711
192 828 641
402 836 654
585 333 257
368 482 359
324 828 530
898 59 69
852 861 743
740 872 941
229 340 528
236 813 272
450 116 782
173 734 668
514 159 470
486 279 299
663 824 696
564 533 239
235 241 99
833 297 643
833 621 178
640 688 377
576 490 269
771 754 294
579 790 835
768 455 119
28 454 753
355 752 646
65 639 878
466 819 711
117 494 330
449 306 225
354 810 854
907 574 938
899 224 390
739 157 102
547 497 470
607 49 621
682 850 929
352 892 579
887 82 512
792 533 997
473 313 462
653 666 737
422 851 917
814 628 343
543 909 167
350 572 394
544 310 249
370 890 413
10 162 261
587 830 171
698 61 602
693 463 38
48 57 806
864 483 784
36 123 702
806 706 560
604 430 194
151 269 133
74 348 2
280 138 300
535 730 650
363 21 557
263 521 519
72 712 826
235 394 853
867 852 768
44 178 141
149 622 519
330 756 685
485 95 255
741 851 428
622 336 140
37 214 857
491 759 957
73 870 257
675 224 19
422 520 761
476 442 407
457 888 938
581 518 691
660 29 334
458 768 476
446 127 77
233 726 271
415 234 985
412 258 558
325 504 724
159 609 418
856 435 344
120 85 661
398 79 340
41 880 626
466 839 827
891 397 523
506 229 637
913 423 384
409 487 684
599 341 46
609 863 756
659 717 519
393 229 923
301 522 729
465 672 318
829 732 402
141 424 165
77 75 779
360 630 558
179 685 617
461 777 140
273 22 964
29 627 109
271 791 351
717 819 263
676 593 229
161 813 134
163 451 823
558 554 975
463 579 373
384 595 180
310 509 275
801 804 69
677 333 204
180 334 165
818 507 201
628 641 246
696 403 219
557 664 309
351 65 18
823 746 894
401 153 369
753 486 795
281 188 193
419 633 849
391 628 460
433 383 778
266 360 828
238 871 979
814 32 52
203 314 961
678 760 286
