8311 24259
4275 1965 637
4304 6307 770
7394 5168 489
7922 5425 197
5472 6375 937
6891 6881 -275
2667 1728 348
7139 2516 555
7577 1626 -782
6515 5684 203
110 4434 -442
6733 7089 922
5119 1413 -178
308 8085 -740
8251 438 -980
2249 2588 -956
5533 2965 600
3234 3920 -686
6089 7954 512
5747 403 -388
5663 7178 900
5115 5625 -880
4919 7855 -895
6040 5907 42
3818 8063 949
7611 428 593
233 6437 -431
6535 2453 -619
3382 2581 62
4589 715 -195
2150 7966 -613
2767 4555 -109
1142 3077 262
1876 4151 -558
2558 6957 -691
3265 194 -80
3711 6161 869
3807 6318 -438
4985 3441 -209
6548 5455 571
3814 5568 463
4227 3204 908
6068 8310 -660
736 7782 -908
7401 5077 272
2663 530 589
2797 5792 966
1292 2767 -938
6708 1932 -971
3025 6926 -556
7811 2008 -357
4695 750 100
7516 7669 384
303 4256 -668
5926 3151 -32
3957 4024 629
2366 7990 11
7736 7887 668
1613 1799 631
907 4764 -835
8262 4195 -359
3308 7613 -198
6302 4133 -89
810 4007 -520
6156 5214 44
404 6194 -258
7862 3179 44
2268 5869 -705
86 4623 -234
5901 3012 -534
4741 6373 826
1079 7694 878
7684 1321 -588
3506 2913 -856
4491 954 -276
8257 2871 445
6595 2028 747
5148 1745 592
7210 2361 390
7236 943 -219
4682 2922 557
3847 10 813
7268 6642 -206
5571 2508 687
4835 487 840
3879 7854 -258
540 5651 -259
2893 5836 -280
7237 4011 -768
1892 6083 128
1162 6318 -557
3829 6193 -306
435 7417 325
8068 430 -629
1904 1001 592
6915 114 753
2716 3198 -803
3044 3483 -531
6676 659 519
2410 5082 -573
2847 619 258
2802 4904 148
3979 100 -777
3219 737 445
8273 2128 -23
5846 2665 742
910 2969 986
3967 4307 -746
1902 1205 540
3819 2416 370
7040 2316 793
3782 6853 -237
7308 5940 -477
12 5278 -956
3134 309 -20
7303 6765 -546
8186 5410 149
8236 648 313
89 1807 964
2866 4267 960
2145 5126 971
665 4259 810
2583 1314 -947
7246 4265 444
1825 4902 -637
3926 4847 -858
1882 1317 -776
4228 1369 605
7347 3693 -707
7330 7631 471
1305 1399 24
6845 4092 -523
6533 4005 224
8235 3471 248
1171 7113 -509
1168 2533 377
6709 2134 241
5140 109 462
787 6366 -714
730 1183 -644
4849 5222 555
1862 1084 -497
1409 7259 620
826 8199 -641
5790 1251 637
1686 3282 -905
2426 6187 -830
367 3320 -450
1450 2810 -152
8244 5138 100
3432 2799 -795
7614 3639 -845
7811 4274 587
4420 6372 -699
2645 646 -671
6493 6820 439
1609 46 -809
1283 6932 -570
7500 2537 -924
3451 6999 -885
1176 2994 824
993 7817 22
7547 6039 481
1187 7998 -796
6370 5600 437
1527 7572 -219
6655 703 157
1594 3483 -84
7445 1160 -780
7626 7803 -545
7579 3976 700
4870 6279 735
3280 3091 51
7508 6916 -53
4927 1022 -503
7194 2632 425
1881 1540 -387
2370 496 778
6088 195 802
797 3307 -522
7316 4975 322
1428 7266 787
3270 7700 -888
4822 703 266
2525 2505 479
7813 4602 -991
2119 6900 858
1594 718 450
4903 4962 -19
1592 2744 -483
1260 4082 -968
6434 5132 720
6339 6291 918
1280 2506 -444
3438 4102 -566
5328 2891 -500
5341 7603 -662
6062 716 -814
1772 3810 467
7409 5691 905
1305 7867 465
3651 7994 904
5509 7080 366
6861 2376 461
4882 2456 620
7002 5434 812
5799 5134 -164
5086 4295 -276
3361 665 955
912 3939 -125
7294 5629 -421
1714 5766 358
1643 7085 844
7209 3737 100
1939 7616 -275
4309 7164 378
7699 6943 -151
6006 1179 -389
564 8133 -734
7207 326 224
1590 4023 -82
6879 2519 -203
3254 5552 689
5387 4042 228
8088 2711 -941
6731 302 -298
7044 1781 606
1148 3635 -835
2386 3901 847
200 362 -592
2588 7677 -724
6907 1570 -565
1530 232 -41
7446 2389 653
3830 7031 -938
7936 7481 874
97 3962 1000
1136 5939 -943
7808 3283 279
7894 3458 -836
171 7295 -527
3830 6164 -613
5382 6513 254
6131 5921 253
5599 4200 290
1882 6847 -217
4586 6795 202
7602 3044 601
4336 1025 -778
7172 8088 173
7157 5040 230
6496 6221 959
5768 8162 286
6332 3316 -644
3412 2929 855
4061 7784 -784
8059 67 -70
1547 1000 164
4723 727 -859
7358 339 679
6089 5387 -301
6886 6483 966
7643 4841 949
1014 1314 -61
3811 4301 -826
3655 3243 -20
5646 5319 -157
7260 2488 -99
8140 200 -489
3812 4206 699
6023 6389 -982
1690 6567 -708
176 3400 -304
8267 5191 -750
3580 4664 -626
6568 6686 897
6995 3991 910
4270 7056 -421
6135 461 432
3788 6893 205
6097 5698 -486
319 3029 -517
7682 4860 227
5618 1746 -392
6870 4248 -631
6510 8087 548
7148 2542 -42
566 1675 -449
7638 7906 451
2915 6686 -11
3545 281 22
4616 1958 801
3922 5708 -295
7197 4527 224
755 4521 835
5394 4315 -991
3208 6018 262
6188 1177 951
7194 5538 809
1964 6394 -803
8297 119 375
5633 2301 -993
6753 7325 -433
4926 5043 -768
5948 7922 -45
980 7854 698
6417 6981 27
5379 4862 -837
6513 1931 167
3469 2655 32
5506 1117 133
2988 7169 -544
7382 493 -375
7262 7836 116
1790 6471 970
1454 8108 167
7374 1372 133
7133 3776 652
2573 2696 -408
4629 817 -177
265 2306 897
8124 268 -745
7315 6734 -697
444 7592 -467
2438 7995 -995
2056 3750 -738
3654 6269 -641
3842 4996 946
987 4563 48
4828 7771 289
6498 3966 641
5402 7986 722
5198 551 689
2967 3690 -117
8258 3886 -380
7768 6332 873
7011 7136 240
3415 3417 238
8130 8307 -120
6199 1637 754
6954 73 -792
4129 309 175
8261 6512 785
385 2942 145
3485 2554 117
1106 2750 -615
7632 1977 -259
7926 1128 -673
28 1795 319
4756 5883 385
7873 2269 -29
1033 2668 -173
3307 3351 -879
2643 6766 431
6185 4453 -370
5761 4872 -368
387 6556 -180
3778 5220 295
7057 6171 12
2046 5512 -96
6659 3542 -713
2726 1613 -736
2007 6770 -485
4876 2672 87
5376 5244 -43
7906 2723 561
3395 3867 -444
5700 7847 528
128 5502 146
6382 493 -560
4747 4898 439
7789 6249 -911
2642 4629 -323
3308 6270 751
5271 4118 927
5517 4034 -813
5017 958 -742
6440 3630 451
3397 6730 -55
2501 4418 358
827 8073 981
1761 4226 597
5220 6325 -606
1330 4311 881
2308 1816 492
956 7027 141
2484 7925 -717
2871 5029 51
240 6693 454
3047 1892 437
3755 505 -193
616 3837 667
4858 1038 445
7824 6716 244
6814 1631 -167
1092 468 -924
4236 4130 -982
4402 4489 -977
826 2915 -155
573 1623 252
2461 4775 178
449 5305 316
4721 355 -137
2310 7962 -216
5997 7742 -543
5211 6769 -337
1268 4541 968
8247 158 -436
4028 2497 -800
4561 7467 -39
5373 3513 109
1155 3414 493
5832 1319 -669
2371 3854 -572
1803 558 -445
817 979 80
6981 1054 571
7160 2313 -682
2738 376 656
6597 7165 320
221 7492 767
6029 3530 -67
4957 6589 939
802 5321 688
5793 3633 125
5544 5529 -134
7724 6104 763
6633 2703 -21
2523 5638 163
6967 6192 -808
4066 321 -779
896 3759 320
2466 6931 -244
2456 6435 -735
5388 4898 -912
515 4406 -497
8056 4053 -852
967 886 -105
4220 7102 360
7215 3153 -577
1799 1219 144
3263 897 -430
1568 4084 -272
4936 3932 -247
2367 6050 945
3948 3610 -730
753 1890 226
5226 4638 -584
2670 5589 329
8048 3137 -714
1899 6794 947
1501 8091 784
189 6507 -327
2315 7655 -596
3597 6314 -902
8125 2390 -284
2156 6763 -48
6716 4558 -939
700 3955 -804
8078 6840 -970
1739 3542 569
1315 63 -925
6091 5258 -287
7079 7437 -951
2663 2719 565
4321 3521 418
8016 7708 768
2438 7985 -597
1270 3318 -908
7644 6522 279
6457 3257 884
2063 7994 -134
4804 4848 312
6100 4395 -260
2227 4054 169
1107 6846 -452
5142 2999 262
3823 602 672
7973 365 831
459 7964 740
968 3092 627
6090 7398 -861
297 2938 299
1848 6689 891
1128 1868 748
306 5606 50
1516 8089 -528
6544 1180 776
2327 4595 712
920 3008 243
3758 4202 4
7559 1970 -312
5558 7975 -729
783 7115 -553
2397 737 -568
758 1978 741
2874 7145 -319
1148 2131 -875
3562 5891 -156
6824 5423 363
5101 1651 -989
4637 3433 -760
6482 5694 4
5798 5925 -441
692 5977 929
2986 4372 -945
2369 5582 -562
7876 4945 20
1705 1380 -619
6635 7944 74
4522 4066 705
5920 2648 160
3453 2956 155
3752 3793 -464
573 2285 73
5143 5569 -647
4255 4669 -594
4719 7985 374
6684 1804 751
3337 169 -491
3758 6802 185
2081 1394 943
5486 3404 -180
4872 7798 -676
4336 6826 -170
4148 883 199
6459 6956 374
3429 4196 -977
4701 1196 142
3723 2838 586
4031 5604 591
6474 2724 -858
177 2268 853
4819 6311 132
104 2255 -40
3751 5460 -292
5270 5374 -606
652 7123 251
7884 6817 -865
7252 5600 -423
6 7806 -398
692 1520 -655
7715 1927 -395
1705 5825 166
5802 7841 -96
2486 4828 -824
3067 1315 691
4214 807 794
6146 94 -972
5848 487 -267
1155 4380 646
4893 330 967
1864 735 479
8203 4880 275
966 23 -155
92 5547 -427
6684 5964 947
6497 6722 -398
6671 7274 842
189 5261 154
1246 6088 988
1248 4441 -84
338 4925 -38
2473 2508 156
6028 5237 -828
654 5999 580
4562 5571 -886
2861 3175 -916
1916 1895 146
7476 1444 -53
6654 5327 216
7550 3347 -718
6063 3530 -206
5152 6323 499
4687 7798 -822
1740 7429 471
6685 1630 545
97 6962 -562
985 4051 390
3235 1934 -62
4101 6792 692
7875 7344 129
4973 869 -767
7116 7142 810
4782 6200 -845
6197 5251 -408
6613 7182 -28
3018 5896 770
7610 6639 -825
1897 5535 241
1781 6846 -676
7208 8124 342
426 3250 -781
1686 313 -139
2929 1546 444
4429 560 330
4387 5131 171
6610 8150 846
4722 3805 565
3140 2266 -664
7495 1058 604
3907 391 -14
2235 6172 981
1769 4326 629
7994 3849 -554
3112 2952 -580
7930 1218 -646
5956 732 268
3393 3359 -773
4994 6307 809
1758 4226 -114
1038 3154 -585
1981 3742 -435
4258 5360 201
1893 5781 877
4173 3787 65
7447 7753 -453
395 5801 415
3806 7708 202
5965 5112 901
7673 1414 661
7637 2592 111
733 8190 784
2663 3564 -29
7023 5112 76
7469 5764 -74
839 1142 443
1576 1034 241
1402 1026 -658
4937 6174 -376
956 267 293
3510 6391 -882
1177 2757 -948
5279 4400 106
1086 2953 -48
5881 894 -358
4474 5598 -944
3752 430 -633
5274 6258 509
2742 2747 -29
7700 6566 -441
892 1825 235
3834 2028 -662
4573 7355 -663
7804 3584 -547
6530 7720 -220
1512 6106 -830
475 1192 -964
1640 445 -897
3213 3785 -262
2576 6214 -912
2326 5868 -820
357 6803 -541
1967 7402 384
5140 6727 648
3983 531 -767
5343 4347 773
4974 2638 729
3967 4167 219
8050 3241 -312
5546 7031 767
1820 3482 433
1880 513 114
2421 8215 -31
642 865 -536
7949 4210 789
4832 6973 -981
7042 1097 -162
7807 4962 114
7176 1163 294
2924 7218 519
2087 6372 -223
1441 4183 -488
5253 568 -547
4221 548 107
204 5838 -421
3496 4578 434
4604 6067 -707
1831 3997 363
3955 614 891
4452 7137 -909
3331 5800 898
4078 4025 -270
7408 1231 928
3235 6467 173
7112 1085 -338
5884 6201 83
3085 2773 -449
1219 7439 47
1913 797 312
2254 1701 -331
4948 6665 643
5480 8273 -809
1378 6497 -142
3054 7932 599
5344 1633 617
5390 205 840
1982 4295 -55
1807 1589 -975
7067 509 154
4992 940 899
786 5849 -629
4096 7792 -91
2431 3389 339
275 955 859
7977 6245 -945
5746 7791 175
3015 7635 510
7232 5795 658
7646 7370 -772
8160 2787 840
783 2346 -119
640 4007 -901
7432 8239 -941
4872 784 222
433 7648 -694
7974 2977 -317
6474 3739 491
33 39 -753
933 558 452
3637 1852 361
3409 5391 569
2999 6861 422
1013 1786 937
5032 4935 631
186 120 384
4426 255 163
5495 4036 -722
871 4279 -972
7709 777 945
3755 5822 -494
1243 7383 -706
6249 6434 111
4754 1709 -131
1480 3056 -140
7481 810 -534
7503 4459 596
3943 4327 -835
7912 1049 -128
6713 1148 -335
4087 2480 -970
2553 4143 -833
6855 4670 620
5851 5176 579
8263 4531 184
2528 6611 -169
8000 2624 174
900 168 -331
486 2845 571
6951 7478 -610
4554 473 -859
6886 6934 -142
7467 6336 -293
1150 3381 -460
3809 7833 634
1868 132 353
3465 1252 880
2423 7310 792
7079 2990 542
6528 2892 274
5580 5409 -778
6508 425 -901
1407 4736 -874
1150 2994 783
3720 924 -500
983 6931 446
55 6516 -272
6937 1010 911
2575 4193 664
7280 6429 -757
714 6498 -299
7092 8308 207
375 4894 -797
1859 4718 737
5650 3642 -306
3552 1345 -44
2436 766 -88
6987 7034 -751
3110 7168 -34
30 615 -373
8288 6552 426
1111 5674 -555
6245 4581 997
653 6371 -9
1363 6586 993
3174 5565 977
3617 2460 -939
7842 845 -328
7808 5926 -187
3141 223 -111
5507 5978 832
7673 7849 500
841 2794 303
2 4683 815
3798 5969 467
7889 883 586
7461 4931 706
2251 5253 -83
4372 3676 243
4769 2232 664
820 835 -96
2936 926 -631
2627 1099 -709
8146 3467 -284
7875 147 -908
7916 7494 -587
3614 6414 -513
4394 125 281
4705 3668 -875
5371 4196 28
2552 3965 -208
8019 2799 549
2257 7037 691
2283 252 -375
782 3108 400
7243 4082 -693
5177 5578 910
742 1907 544
7772 3677 -931
4382 1490 -37
313 1758 647
1189 5236 107
8161 3591 183
5451 3742 438
4497 7173 200
6905 2818 835
287 7029 64
6342 4962 772
4886 5093 -443
6077 6492 -363
7046 7001 -618
2338 7994 -656
4228 1190 418
3966 1817 907
5078 750 -681
3358 3797 -732
7969 4387 978
770 6206 606
819 3756 -140
742 3884 -772
2254 1902 971
4349 3763 176
6256 537 729
3667 7186 -852
3191 3833 -880
7208 3207 -450
5028 7705 763
8261 8210 495
175 561 -240
8235 5683 -301
2831 3803 166
8115 5283 -458
4522 4247 458
2142 5844 285
7613 4981 -473
4554 3611 313
3248 6071 -268
3025 6674 -327
2908 5310 633
6428 3441 -185
1958 7036 773
2612 7163 -56
4178 383 952
1421 3413 939
2713 3510 -525
3641 8260 -872
5959 4300 111
8232 6455 593
4304 1238 597
5341 4492 557
6315 3719 -352
3065 248 78
5400 8256 769
5031 1571 647
8307 2272 -946
3346 1171 393
1712 5550 -209
3558 1899 -703
2115 7294 145
7413 3010 -993
6489 5682 -591
3350 3197 131
3864 5004 677
5345 4144 -993
3496 4983 -235
1960 1724 -60
2138 5395 -755
3766 4039 -465
1575 1570 982
5882 1850 -299
3053 2878 617
5486 2325 -140
64 2904 671
5283 6852 -342
5760 2391 -979
239 2001 -658
2607 5899 -364
318 8280 -243
171 3473 829
6121 577 -480
6633 6743 156
7387 7754 -871
761 6362 810
5940 2949 -768
7975 5250 354
2119 7064 -133
2006 4552 889
7641 4912 541
6890 2132 344
6590 6872 761
719 2823 -947
2787 716 -775
6179 17 -829
2930 5976 888
24 323 544
1132 3676 -77
4513 5538 -878
194 512 -732
3352 789 433
7036 1707 -130
1791 7827 -534
1088 4797 -87
1015 5590 -674
2590 4047 -294
5894 6750 -995
7270 5816 -599
1806 1003 270
2473 5938 52
2915 915 -271
4012 8218 -912
2265 4799 -288
5879 3919 705
1947 201 72
6479 490 758
6531 1115 -529
5595 985 -509
2882 6387 -722
3711 1622 -80
5003 735 928
1769 3772 -717
1519 1343 265
6604 2523 -36
3704 6461 116
5420 2462 410
3520 3369 -155
982 4848 -808
3266 4886 778
6704 6814 -555
4061 4236 545
2974 5387 38
8050 6042 -964
5028 8079 161
3962 2123 30
7707 528 815
4012 7512 -881
7488 584 -44
1176 5291 745
1889 5229 -341
2182 6339 -745
3896 500 741
2629 6734 21
7775 6293 831
3988 4615 -532
5035 167 717
5676 2199 870
6993 8128 -283
8134 8299 232
5534 1526 487
6989 2085 679
7345 2964 -998
8261 1789 -947
5116 1439 -475
5900 3433 26
3189 828 -843
3434 6022 -294
8154 23 970
256 669 350
3989 6119 -400
2981 6525 372
6058 2092 -228
7070 5415 326
2790 103 118
4635 3640 -165
1853 6884 -301
795 6613 -213
7681 3743 763
3645 138 -247
7545 8271 942
3303 6623 -146
7194 8026 48
3055 4516 496
6565 6562 343
5066 6899 -596
8258 2954 -175
859 3413 807
1190 6994 -801
5686 1579 981
4662 580 -631
6371 1224 406
6357 3965 -128
4515 6900 721
5950 5873 -726
7404 6793 -885
5052 4661 796
4191 722 -988
581 1768 192
1589 7513 81
1933 8275 -145
1176 691 -663
345 4561 -8
7481 6793 -678
1741 3827 -543
7729 4051 -870
6282 5856 -31
6943 1967 -101
2966 1448 -175
4640 7238 37
3681 4413 -399
3673 4783 -699
693 5478 467
6615 3781 799
4761 2621 32
7200 857 466
6267 3717 588
6390 1968 428
2908 7729 656
7723 4103 -176
4422 426 -157
301 5961 723
2733 84 23
6959 493 576
1517 543 -686
1336 4921 376
3644 496 -815
7052 6355 538
5764 2913 429
5326 3256 -950
6436 45 800
976 1628 -692
1314 4621 -897
6398 4554 252
6748 4127 -290
2792 1215 941
5103 363 -307
2641 6291 -407
1438 3554 -822
5559 832 -527
2368 1222 729
6317 1555 -846
4994 4249 552
4396 7880 -609
1978 3691 161
3932 5349 525
1000 6716 344
1437 6313 -700
180 6551 399
4485 7127 979
2102 8200 -905
3120 4130 177
2297 6951 31
437 5108 -982
2708 7135 664
7567 4549 -506
7453 1178 -85
980 5389 -308
612 2957 44
7502 99 861
3092 2566 241
4450 3291 -932
5306 389 -874
1198 3924 759
4272 4512 -144
2562 5454 644
5556 3652 -417
6614 3924 -136
1491 1474 497
7198 4068 621
463 8067 266
5942 7607 616
3566 6357 -139
7511 3555 23
4841 2861 -683
5727 7001 898
6836 4846 -973
5376 5206 -164
5211 7136 835
7270 5949 51
5285 5188 845
3676 3947 -496
3008 986 916
5634 2494 -151
780 5558 -853
6651 2464 -145
4802 1794 245
3226 6176 109
3568 6550 402
4540 6269 -71
3510 6187 192
1874 3449 291
3552 1805 -187
1704 6687 -106
6173 3359 324
1569 7572 82
2202 7661 -144
5103 131 788
5862 936 -570
4539 2188 -181
2873 1210 -379
6028 8034 -450
2982 5030 947
358 205 -380
975 2079 -744
460 5074 2
3805 2777 769
7255 2634 -671
194 2952 940
4408 7529 831
3214 3933 -720
5458 1747 169
946 1187 913
1726 2506 188
6404 1921 290
348 3066 -645
5189 6657 41
3401 2937 527
843 2232 -583
5764 7372 -377
6305 4911 -985
8105 838 -666
4707 2569 -969
783 6804 -19
2623 2999 84
4594 660 402
8034 2255 553
2520 603 -806
1480 4871 472
6025 2867 85
378 6455 -495
7893 3931 -954
6775 6399 929
3023 4972 719
4889 215 322
6792 2235 540
435 2958 -195
659 1076 -756
6862 540 137
2912 3046 -905
879 7519 -146
4922 7366 -431
5128 1245 -969
8133 540 -127
4270 2000 196
7729 6235 -96
6743 6616 290
3871 3025 359
8233 8136 243
3870 280 605
6667 1058 -264
3169 5117 -859
4489 1957 -117
937 646 504
1995 315 179
2145 2563 959
488 7091 539
5545 112 -749
7898 8262 381
2871 5941 839
1146 6820 870
2965 5384 -168
3120 3293 156
3715 7844 -419
2780 6616 -996
3494 5470 -639
7114 3506 858
6897 3144 -510
109 6608 110
3000 3297 -735
2317 5989 510
6887 5543 -543
7737 4158 568
7000 4896 575
3762 8057 922
8015 722 -427
7960 6255 852
259 5987 -263
574 5044 -866
2644 7432 121
3857 4935 -622
7718 6461 -602
8114 8004 535
8195 7301 -202
2241 3002 681
971 7810 854
4726 336 463
3592 2123 -491
2935 5658 -684
60 8299 -198
2794 2227 536
3339 4018 828
7885 6608 -685
5488 6259 865
6526 5243 165
7974 6413 -147
904 244 -335
7115 955 -24
2389 6413 958
6128 5228 -724
2364 1254 -473
4612 2509 -135
3138 2484 662
6812 4354 573
4212 1447 449
2839 2130 -578
7014 3194 360
5304 5596 144
2597 5125 783
7270 5712 412
7521 2898 -274
8032 2769 -507
6231 1376 -555
1071 4732 -339
146 2265 646
1136 1843 256
1167 5849 277
1348 7656 735
3676 6630 -672
4797 6269 -770
5292 5834 -440
1140 3021 170
2649 7440 305
1872 4266 704
6885 4696 -431
1159 2581 757
4522 1556 590
1591 2205 435
5726 1596 -707
7797 4338 -100
3947 3250 174
4883 7422 485
2254 490 -951
6614 870 -127
1307 1660 -43
6079 419 684
5189 3095 892
935 8191 571
3734 1554 -582
4934 3883 -213
5594 1692 -937
3812 4849 -533
2727 2159 -539
7234 7170 -737
2382 5614 624
2735 8242 -808
177 3273 222
1339 1639 508
5912 5136 -913
2987 1891 403
6561 3773 -600
609 6573 -811
2525 3413 -75
2344 4211 -679
4657 192 188
2671 3322 -955
2611 4639 -76
4491 7275 945
4750 1275 875
5281 5634 41
4221 6467 -83
5915 6923 930
3855 1965 -81
1926 7331 373
5555 1173 -888
8269 4691 -277
6440 3860 -545
4402 633 -276
7460 7735 764
5202 1591 -276
2070 2078 -898
6191 4918 -370
229 2700 -363
1643 5245 85
6960 6323 -584
4392 233 957
3682 7267 -321
7506 8037 181
1646 3031 598
5207 7450 561
5163 6226 706
2084 5443 82
4916 124 -254
632 3027 -709
5372 4271 -124
6048 471 -936
3351 4902 -397
7696 3987 404
2739 7127 -57
1234 5520 333
902 2871 -33
1002 5357 -101
6563 6622 -294
5603 3057 169
4204 2909 567
5820 5611 972
2736 7854 -66
2310 4294 -775
498 7869 -689
8108 3064 -698
2883 5631 -532
3427 5246 -212
4393 2212 239
5527 3441 -936
1385 3839 -958
5005 4110 368
5901 5990 751
6857 3374 -391
3788 6821 -885
4323 3125 844
8111 3520 -721
4501 5693 295
2536 2716 -495
5964 7798 -695
6421 4375 -208
8083 5125 -922
7326 3745 158
7011 7887 -239
2498 7840 210
11 3568 -443
7592 3946 -136
503 360 665
1554 3071 505
1299 3831 75
150 2904 -451
1510 2274 276
780 8044 -117
2339 3100 -66
640 585 677
1708 2244 -533
4190 5628 903
5248 1124 703
3024 1040 -924
6181 1901 -549
7804 7134 753
5185 6869 -703
1302 6860 292
6689 7624 442
5085 3894 183
6099 1242 462
191 5590 -264
5487 5491 -921
7600 7308 785
1605 129 733
3364 2997 -553
6224 744 -452
2508 1037 -687
1109 191 -374
1826 1406 -636
6985 5718 -65
749 8009 -190
7604 6616 -656
3885 2943 134
5974 8134 917
4719 1387 824
1936 6102 -260
6528 1452 892
5584 5613 529
4903 5428 -464
6727 5846 557
263 7138 299
4639 7576 -898
6973 4549 957
1046 3245 -479
6244 1523 -854
1993 35 821
559 4234 -587
2472 4177 75
4122 7694 -356
4053 2132 664
7557 4931 -21
5808 2797 653
3031 4338 773
4076 5631 -506
4253 7639 664
6175 7600 -199
592 747 -852
976 4196 661
8108 2996 -652
3102 6623 366
6770 4648 869
6109 3936 -819
2432 4024 -943
7166 2967 -213
1162 6875 73
1332 4683 840
3959 6751 940
6276 386 -406
5512 413 -564
3051 2727 -447
8212 757 -454
4360 1093 -325
5495 7357 -965
4798 6526 422
7818 2818 -147
3459 7047 0
6578 2951 -876
3364 4420 -852
3665 6382 -410
7684 7767 -184
4837 4817 -498
5481 7451 49
6702 878 535
6044 7700 -584
2532 3875 -533
3997 7271 990
8276 7735 -596
6799 5101 285
1865 7029 244
1697 1034 -792
1300 393 -201
7450 2850 422
1525 5805 48
7954 6554 851
6697 2989 378
1336 2138 7
6504 1266 297
2943 859 612
6832 6474 -570
4342 1323 -419
7454 5959 -330
451 5845 -732
5571 4161 401
5669 8079 -133
7417 6957 -238
5556 270 160
8015 5831 -898
8068 2229 875
1681 7200 45
78 5819 -764
1573 2157 -947
7366 7049 569
2265 5486 -265
3537 2239 -438
1747 6859 -642
5032 5256 -872
7940 4179 -741
7355 3207 445
1040 5836 -172
4421 7967 962
6390 6239 180
4721 4478 -621
6302 2943 -111
658 2830 804
7561 1242 -231
5985 2934 -701
3855 6624 864
7773 4443 437
7085 7 144
2446 52 -970
5216 3255 86
7666 5914 3
7142 6607 -78
431 3589 -250
4030 1369 259
6213 5516 -261
2856 5456 902
6887 3697 -69
5816 98 -802
7751 4441 -421
4896 4357 753
131 4423 901
3376 3214 -554
4377 8266 626
4265 3648 -499
101 2112 507
5715 1718 109
72 6596 -913
4747 6555 683
4324 986 -245
7389 870 -886
6042 7193 875
6750 8242 39
6770 1214 -737
6494 7415 -685
7635 5958 259
3324 5074 156
3847 6882 931
4756 2773 457
1090 8292 120
7225 2596 -574
2364 5102 915
